_id,timestamp,latency,bandwidthDown,bandwidthUp,latitude,longitude
1063,2024-11-12T22:00:20.555554,437.0,,,42.35922742575116,-83.71176075832393
1064,2024-11-12T22:00:21.507043,389.0,,,42.359221073874764,-83.71192047076916
1065,2024-11-12T22:00:22.466098,347.0,,,42.35921503645504,-83.7120811603944
1066,2024-11-12T22:00:23.444700,326.0,,,42.35920993451967,-83.71224753532357
1067,2024-11-12T22:00:24.386893,268.0,,,42.3592049023821,-83.71242050129216
1068,2024-11-12T22:00:25.671905,552.0,,,42.35919824152724,-83.71259552486906
1069,2024-11-12T22:00:26.628804,510.0,,,42.35919192862969,-83.7127715048777
1070,2024-11-12T22:00:27.594355,477.0,,,42.35918651376789,-83.7129483954282
1071,2024-11-12T22:00:28.547321,428.0,,,42.35917999132469,-83.71312411405167
1072,2024-11-12T22:00:29.426289,311.0,,,42.35917365060469,-83.71330044763181
1073,2024-11-12T22:00:30.787101,669.0,,,42.35916658240903,-83.71347732776707
1074,2024-11-12T22:00:31.718359,602.0,,,42.35915938641669,-83.71365279022409
1075,2024-11-12T22:00:32.380658,263.0,,,42.35915340130601,-83.71382809009637
1076,2024-11-12T22:00:33.669164,550.0,,,42.3591483690894,-83.71400211798488
1077,2024-11-12T22:00:34.710278,591.0,,,42.35914089993797,-83.71417601516248
1078,2024-11-12T22:00:35.586374,469.0,,,42.35913288286464,-83.71434537023026
1079,2024-11-12T22:00:36.548248,428.0,,,42.35912307586326,-83.71451313799164
1080,2024-11-12T22:00:37.514954,396.0,,,42.35911294389143,-83.71468034655013
1081,2024-11-12T22:00:38.790636,672.0,,,42.35910290444934,-83.71485057399406
1082,2024-11-12T22:00:39.425949,307.0,,,42.35909184182968,-83.7150188284713
1083,2024-11-12T22:00:40.403723,286.0,,,42.35908152172573,-83.71518605417066
1084,2024-11-12T22:00:41.604684,483.0,,,42.3590728486628,-83.71535019626798
1085,2024-11-12T22:00:42.589599,472.0,,,42.35906302216589,-83.71551093575037
1086,2024-11-12T22:00:43.589158,470.0,,,42.359054976648544,-83.71567231296103
1087,2024-11-12T22:00:44.548446,430.0,,,42.35904804046842,-83.71583376952668
1088,2024-11-12T22:00:45.393551,276.0,,,42.35904279257699,-83.71599736448022
1089,2024-11-12T22:00:46.402172,282.0,,,42.359039050613944,-83.71616230351101
1090,2024-11-12T22:00:47.741035,623.0,,,42.35903425834454,-83.71632687122546
1091,2024-11-12T22:00:48.391775,273.0,,,42.35903181102648,-83.71649178522756
1092,2024-11-12T22:00:49.666925,549.0,,,42.35902699398578,-83.71665611439765
1093,2024-11-12T22:00:50.635974,518.0,,,42.3590216215544,-83.71682071082513
1094,2024-11-12T22:00:51.585001,467.0,,,42.35901611551965,-83.7169858798636
1095,2024-11-12T22:00:52.390389,271.0,,,42.35900992988936,-83.717151483428
1096,2024-11-12T22:00:53.384407,267.0,,,42.359004209096575,-83.71731716882194
1097,2024-11-12T22:00:54.377997,259.0,,,42.35899759114828,-83.71748363018848
1098,2024-11-12T22:00:55.429318,311.0,,,42.358989562857445,-83.71765164707212
1099,2024-11-12T22:00:56.407831,289.0,,,42.35898234313696,-83.71782094426806
1100,2024-11-12T22:00:57.667318,548.0,,,42.35897395173234,-83.71799099466378
1101,2024-11-12T22:00:58.375637,258.0,,,42.35896866798205,-83.71816031509853
1102,2024-11-12T22:00:59.583443,467.0,,,42.35896042996222,-83.71833218092083
1103,2024-11-12T22:01:00.547148,428.0,,,42.358954815744895,-83.71850040055389
1104,2024-11-12T22:01:01.392153,277.0,,,42.358949214239814,-83.7186690655296
1105,2024-11-12T22:01:02.787396,670.0,,,42.358942764062164,-83.71883956279599
1106,2024-11-12T22:01:03.426780,309.0,,,42.35893708205245,-83.71901150361158
1107,2024-11-12T22:01:04.662529,544.0,,,42.35892958540817,-83.71918505474447
1108,2024-11-12T22:01:05.359362,242.0,,,42.35892259610807,-83.71935930736032
1109,2024-11-12T22:01:06.388642,273.0,,,42.35891508680684,-83.71953376175239
1110,2024-11-12T22:01:07.390614,273.0,,,42.35890763259492,-83.71970813886999
1111,2024-11-12T22:01:08.351205,236.0,,,42.358899406625106,-83.71988453639867
1112,2024-11-12T22:01:09.401119,283.0,,,42.358893264002965,-83.72005963902373
1113,2024-11-12T22:01:10.356178,239.0,,,42.358885894001965,-83.7202358309551
1114,2024-11-12T22:01:11.345638,232.0,,,42.35887910560664,-83.7204106110643
1115,2024-11-12T22:01:12.349174,234.0,,,42.35887525262074,-83.72059180949798
1116,2024-11-12T22:01:13.413129,296.0,,,42.35886667186317,-83.72076592149045
1117,2024-11-12T22:01:14.363656,246.0,,,42.35886031323892,-83.72093976047755
